City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score,Total_Renewable_Power_kW,Solar_Wind_Ratio,Power_per_H2,Latitude_India,Longitude_India,State,CAPEX_Total,OPEX_Annual,H2_Annual_kg,LCOH_USD_per_kg,LCOH_Band,Composite_Suitability_Index,Suitability_Band,Expected_Return
City-1381,25.767459675659868,-13.993352010965353,6.257513312132795,20.574795676763355,6.498535214606887,260,183,73.73410467607955,58,13.947222479311968,77.07019140348858,0.9587456287877492,443,1.4130434782608696,7.508474576271187,22.452858088775344,75.9031059494461,Gujarat,998500,19970.0,20300,5.993568005414579,Very High (>$5),0.6660927627029272,High,-0.050695473720496695
City-1382,27.77678542520652,-15.474109380358332,5.554765299639305,22.701518324895783,6.328285203626306,256,183,75.56033430735711,50,11.39669381242515,75.66021906182087,0.910390119001736,439,1.391304347826087,8.607843137254902,25.86622304977641,82.56741708679291,Gujarat,930500,18610.0,17500,6.479056017710955,Very High (>$5),0.2794760410747612,Very Low,-0.05602738346044247
City-1383,24.765373856271363,-13.310704531649645,6.201497533680441,19.037981849329764,5.672195655981413,258,183,75.23391150237128,50,13.720476814106933,76.01340790903022,0.9122055165519672,441,1.4021739130434783,8.647058823529411,34.54118483502931,74.9161219682085,Karnataka,932500,18650.0,17500,6.492981984433601,Very High (>$5),0.29283678999422147,Very Low,-0.05616856271055015
City-1384,23.62731973349813,-14.5995272031961,6.143970959207301,20.40112062729903,6.342333515630308,271,180,75.30550955136715,56,13.0235663743029,80.67599835102658,0.975138334779246,451,1.4972375690607735,7.912280701754386,23.872001490516915,81.42186314171953,Rajasthan,989000,19780.0,19600,6.148562986025308,Very High (>$5),0.7823583313871791,Very High,-0.052489215901007115
City-1385,27.778097797970617,-12.879306428307206,6.397991726594588,21.044947043189826,5.869655426364116,247,181,73.46919354703155,50,13.101064213895745,81.28120509523828,0.9454134311835576,428,1.3571428571428572,8.392156862745098,29.851049968119383,84.10860086091958,Maharashtra,918500,18370.0,17500,6.39550021737508,Very High (>$5),0.5420962560990309,Medium,-0.05516739662935645
City-1386,27.571756061268733,-15.345316741209263,5.708677720225344,20.305791414332774,5.898772999393023,272,182,74.24202874069199,53,13.086132338541937,77.3245517890438,0.9340960563730054,454,1.4863387978142077,8.407407407407407,24.877850963370424,86.93512489384482,Maharashtra,969000,19380.0,18550,6.365217808605553,Very High (>$5),0.46970639545704485,Medium,-0.054850144839662544
City-1387,23.76609595543941,-12.86661676803303,6.08978661705984,19.82639521381212,5.958839975661558,273,189,76.77742860537592,48,12.723131539370982,78.6087144760174,0.922487403776913,462,1.436842105263158,9.428571428571429,31.602096885299012,76.00424551699344,Gujarat,940500,18810.0,16800,6.821547761796024,Very High (>$5),0.3620818464595691,Low,-0.059332272619003944
City-1388,27.873349078991087,-15.630844919937369,6.461164718997988,19.91757508421219,5.506808762375353,255,191,74.42187697215307,50,13.049232887490115,77.95454648419597,0.924083917034517,446,1.328125,8.745098039215685,21.963104910775247,83.66595965912096,Gujarat,941500,18830.0,17500,6.555648834685506,Very High (>$5),0.3824607050068518,Low,-0.05679644674136628
City-1389,25.58341081465064,-16.7261270716541,5.862748867700189,19.798951321719528,6.496857696388979,263,184,75.13573607840758,47,12.648389498938696,75.61474038034486,0.8950002564514821,447,1.4216216216216215,9.3125,34.54731567617817,73.31856901264237,Rajasthan,915000,18300.0,16450,6.777797633628138,Very High (>$5),0.15285201376761365,Very Low,-0.05892871155539112
City-1390,27.210635802789355,-16.587067597163408,6.321270538406933,20.67567859896344,6.239651519178459,269,179,73.89458412163908,53,13.026250162046251,75.78988740485296,0.9247700071028632,448,1.4944444444444445,8.296296296296296,26.80684312075459,87.80664607587296,Tamil Nadu,961500,19230.0,18550,6.31595141689808,Very High (>$5),0.3958348430455876,Low,-0.05432750783511116
City-1391,24.494381565516058,-16.29260995323624,6.273396753074102,22.215601134693465,5.866752846601453,255,192,73.38345139533445,51,14.23402785983234,79.77964563365131,0.9399865362295444,447,1.3212435233160622,8.596153846153847,23.540756950196958,68.51539197528702,Karnataka,951000,19020.0,17850,6.49195801629223,Very High (>$5),0.5060010125179725,Medium,-0.05615820251400242
City-1392,26.96852920220246,-16.6575973609008,6.351975772485301,21.762359786823225,6.2727392564155,274,176,73.61608336511694,48,12.56573189014746,75.19549214789558,0.8951156604373236,450,1.5480225988700564,9.183673469387756,21.10245120995019,80.07057613002242,Gujarat,922000,18440.0,16800,6.687365269937197,Very High (>$5),0.15767505737176374,Very Low,-0.05807780535243483
City-1393,24.429538926169997,-15.687236597539895,5.634418154501407,20.22301308151628,6.380751293613418,255,182,76.96798989983024,47,13.500102685392685,75.3024273963007,0.8954023918669103,437,1.3934426229508197,9.104166666666666,22.54636857631311,81.19011963302654,Maharashtra,904000,18080.0,16450,6.6963159134424455,Very High (>$5),0.15517047550077723,Very Low,-0.05816304953111529
City-1394,27.51190715639468,-12.184946926491344,6.126613105427875,22.082519686019367,5.982799307764927,240,176,76.45290365051513,59,11.410025454223485,81.92063663361269,1.0,416,1.3559322033898304,6.933333333333334,27.796609228340266,81.76091114148258,Rajasthan,976000,19520.0,20650,5.759213356484022,Very High (>$5),0.9777815339923468,Very High,-0.04779995472479001
City-1395,23.839838982334065,-15.270220027536178,6.11020608749447,22.828049521210723,5.933184619581197,278,195,74.1772874126868,53,13.902564184587192,78.14275434170924,0.940238560252693,473,1.4183673469387754,8.75925925925926,25.055047646469294,70.40775157578177,Karnataka,994500,19890.0,18550,6.532723540410962,Very High (>$5),0.5148003504029014,Medium,-0.05656814648026481
City-1396,23.32581105790865,-13.333272660414416,5.560520636265242,21.710422611508463,5.9236634821130485,276,196,75.24057665138619,47,14.620290519224458,76.87834722228786,0.9022212974838112,472,1.401015228426396,9.833333333333334,32.43325048823914,86.77059566946261,Rajasthan,946000,18920.0,16450,7.007427935969638,Very High (>$5),0.21174818150852892,Very Low,-0.06099068662441917
City-1397,23.170628995502405,-12.095972047475923,5.614845168235304,20.449655202127445,5.759838641681951,277,191,76.7256725341319,49,11.519931293688105,80.58175629344403,0.9396244563779816,468,1.4427083333333333,9.36,26.46331285492709,71.62366558100166,Karnataka,955500,19110.0,17150,6.788908777289824,Very High (>$5),0.49703547158749906,Medium,-0.059031696002637864
City-1398,23.115769693305204,-14.42874209615965,6.475100063187837,22.28166401530877,6.041955100073164,252,196,75.15735196806801,57,12.892365764395658,80.1516617294825,0.9764619815033136,448,1.2791878172588833,7.724137931034483,23.730714088814448,80.45506806479682,Karnataka,1002000,20040.0,19950,6.120095901794334,Very High (>$5),0.7952385779734765,Very High,-0.052166580080635704
City-1399,25.53358458631137,-15.707674262232128,6.301367193450512,21.71263099688313,6.146682559290485,272,184,75.75314171867566,48,11.314459803084706,75.67944971711022,0.9016833083006252,456,1.4702702702702704,9.306122448979592,29.25717479906045,72.4535215824617,Gujarat,932000,18640.0,16800,6.759896346617644,Very High (>$5),0.2053511450036436,Very Low,-0.05876208006778586
City-1400,26.34191232050924,-15.410532960892162,6.436196014323063,20.04542073759672,5.953113476925046,244,196,76.90347716485316,48,11.246018585616284,80.82264581075599,0.9382017527493252,440,1.2385786802030456,8.979591836734693,30.601658253281688,74.14432834042542,Rajasthan,922000,18440.0,16800,6.687365269937197,Very High (>$5),0.4773295605435165,Medium,-0.05807780535243483
City-1401,24.730274095431195,-13.079026224456133,6.187511733410326,21.42755069619349,5.9159249271224335,279,187,76.30643101109023,57,12.486652105665634,80.40137210911396,0.9793853984061152,466,1.4840425531914894,8.03448275862069,22.505628618514248,78.92917083456248,Rajasthan,1015500,20310.0,19950,6.202552283704738,Very High (>$5),0.8183236708003807,Very High,-0.05309297691768539
City-1402,25.11803417447427,-16.338597485563447,5.650432543190828,20.898267452407893,5.883848123037003,251,181,74.11157810763864,48,13.62101768912462,77.70121865757523,0.9110078611338064,432,1.379120879120879,8.816326530612244,22.514288244324764,76.34386837129153,Maharashtra,906500,18130.0,16800,6.574942101082505,Very High (>$5),0.28036769534764183,Very Low,-0.05698734395828581
City-1403,26.646547342878304,-14.589818536044609,5.810431899407646,21.656462438486912,6.3492951708110885,270,188,75.41081998479052,49,12.925077450483636,78.05441836879345,0.9216906120947844,458,1.4285714285714286,9.16,20.550071404003145,71.20451201953013,Maharashtra,944000,18880.0,17150,6.707200299070218,Very High (>$5),0.3606283811817338,Low,-0.05826640373840491
City-1404,27.690075962532056,-15.093205730129156,6.366572122496122,22.0434373217869,6.401634102344429,266,194,76.78472045644676,55,14.562239056898028,81.13431039207347,0.9761402158855856,460,1.3641025641025641,8.214285714285714,31.04603022598461,71.41872804841697,Gujarat,997000,19940.0,19250,6.310994919308116,Very High (>$5),0.7842871649246086,Very High,-0.054274475623551886
City-1405,26.42296635564209,-15.538560699578817,6.48063802507172,19.541705603767927,5.558935135005463,267,181,73.00723036146547,55,14.27491735823945,81.1579430521882,0.96870383877148,448,1.467032967032967,8.0,29.957067914327077,76.36289576325599,Gujarat,978500,19570.0,19250,6.193890199140413,Very High (>$5),0.7347716914258964,Very High,-0.052996817918705114
City-1406,24.6663094208872,-13.149855616968402,5.62458111800175,22.672047843165853,5.849320561838486,261,191,73.14221303118133,48,11.788051666075406,76.1124180861716,0.8985594661892357,452,1.359375,9.224489795918368,27.11946313624721,83.14565956551002,Tamil Nadu,931500,18630.0,16800,6.756269792783622,Very High (>$5),0.1889266341573733,Very Low,-0.058728215264374516
City-1407,24.45490578413957,-16.5294905638667,6.091644339789766,22.87995794848661,6.160794237892027,243,188,75.24885612809834,59,11.367143304304692,80.66977633459224,0.989777471434898,431,1.2857142857142858,7.183333333333334,32.66255673453796,85.95929293695576,Maharashtra,997000,19940.0,20650,5.883130856982142,Very High (>$5),0.9022669554912868,Very High,-0.04935973139085379
City-1408,26.49714009623321,-14.15736892363747,6.459927007005944,21.04255792557168,6.061604740358809,271,196,74.63052282776313,57,12.602490118763264,76.5897176062039,0.9515647932080308,467,1.3756345177664975,8.051724137931034,32.0850522942508,69.68255324518766,Karnataka,1021000,20420.0,19950,6.236145624483049,Very High (>$5),0.6093892058398845,High,-0.05346337434714674
City-1409,23.64702713687839,-16.626484477992882,6.106938801749774,22.506451537211447,5.78223171949944,253,193,75.5396181521454,49,12.985121143634409,80.78457873268349,0.9398599781584676,446,1.3041237113402062,8.92,28.780315465951283,75.86207815118802,Rajasthan,934500,18690.0,17150,6.6397019909757615,Very High (>$5),0.4973439567698212,Medium,-0.05761999908532296
City-1410,27.07522289128596,-13.083140803740609,6.389192988106132,19.473335886082243,6.425939737280823,264,186,75.23673978166876,52,11.51724371669587,77.90927887432069,0.936694142736708,450,1.411764705882353,8.49056603773585,33.02406920769888,70.00491127445753,Gujarat,959000,19180.0,18200,6.420674080296787,Very High (>$5),0.4793097188170461,Medium,-0.055428851158917124
City-1411,26.02066842785554,-14.961791095522148,5.642867293216539,21.48222415916414,5.784209620061453,279,176,74.55157897617006,45,13.739242629668492,78.26070878821665,0.9001704434548813,455,1.576271186440678,9.891304347826088,23.087618150551524,68.33184961265195,Rajasthan,903000,18060.0,15750,6.986193305860639,Very High (>$5),0.19056064761763958,Very Low,-0.0608056971952437
City-1412,26.200679415396515,-13.609349022410758,5.6636470619937045,21.978384408618076,6.3748386688202,250,186,74.24435078601931,45,14.8945007719519,75.40169739792488,0.881406075424741,436,1.3368983957219251,9.478260869565217,21.678794290965918,81.23437365287913,Rajasthan,889000,17780.0,15750,6.877880231351171,Very High (>$5),0.046940681127180084,Very Low,-0.059844334807402644
City-1413,23.65978513639044,-16.832992215628604,5.825073614905177,21.903407016826485,5.945995297707531,260,185,73.91655888200451,51,12.197457535510978,79.40418038527702,0.937731423242926,445,1.3978494623655915,8.557692307692308,24.046244172754843,80.04898883933176,Tamil Nadu,945500,18910.0,17850,6.4544125177752925,Very High (>$5),0.49004595735635464,Medium,-0.055776058638063425
City-1414,26.424717845313,-13.532762451434651,6.020641511415937,22.523111454450685,5.936537018014139,277,191,76.70938014304747,52,13.028468641537678,75.1652555420687,0.919228492687574,468,1.4427083333333333,8.830188679245284,20.856302841339723,71.26038227629772,Maharashtra,979500,19590.0,18200,6.557925194630555,Very High (>$5),0.3513515765756204,Low,-0.05681902862917418
City-1415,27.45049085247748,-12.08545469918933,6.201132298077815,19.306738271791776,5.845455746839203,265,195,76.11213256954127,58,11.763758845992609,80.66460968163553,0.9857938875016152,460,1.3520408163265305,7.796610169491525,27.967542920015482,72.67625666186129,Gujarat,1021500,20430.0,20300,6.131627158268395,Very High (>$5),0.8693717004834607,Very High,-0.05229763222011592
City-1416,27.613870799206847,-13.919669147292362,5.501261277910907,22.754399697240377,6.080148524102965,242,188,74.61359776491818,46,11.96264350778239,77.09810449740422,0.8977531187106179,430,1.2804232804232805,9.148936170212766,34.04908538442442,68.47415507289037,Rajasthan,892000,17840.0,16100,6.751066476413069,Very High (>$5),0.17387944348682888,Very Low,-0.05867956308324036
City-1417,24.302123478306395,-12.628281780134424,6.157837526199677,19.230880504152307,5.927631950723901,262,187,75.09665920610507,52,14.297991716303034,75.72459483626585,0.920497660336228,449,1.3936170212765957,8.471698113207546,20.590153110027643,84.69894411388807,Gujarat,958500,19170.0,18200,6.417326492142305,Very High (>$5),0.36107289425284295,Low,-0.055394201520072975
City-1418,26.49712138544114,-15.706462368421189,6.45365642705645,19.244584301787068,6.179516903016667,272,196,75.70573876761902,57,13.766141640044127,78.72782956711208,0.9679818007208189,468,1.380710659898477,8.068965517241379,21.831648710150404,87.49381192097103,Karnataka,1022000,20440.0,19950,6.242253504624561,Very High (>$5),0.7308804359424655,Very High,-0.05353029101493149
City-1419,27.599247526723147,-13.132043193306522,5.689662666966059,22.741674548109355,5.586266719249503,275,187,76.14847109275199,58,11.21734032087985,81.21013419159449,0.9882343265102304,462,1.4627659574468086,7.830508474576271,26.782985424251528,70.70919073589381,Tamil Nadu,1019500,20390.0,20300,6.119622014541976,Very High (>$5),0.8916183971308562,Very High,-0.052161183810889765
City-1420,25.46305143923686,-13.527995764859192,6.049352734262827,22.586089248508365,6.299737847365555,276,191,73.59725192656985,57,14.166876111404012,76.75055359293476,0.9506168404224924,467,1.4375,8.051724137931034,34.008125262918576,72.62950427530596,Karnataka,1018500,20370.0,19950,6.220875924129271,Very High (>$5),0.6047565048417339,High,-0.05329550779222284
City-1421,23.81182618879729,-14.181176800991777,5.986948168635382,19.612241390516267,6.215518309723022,279,190,76.83792275365153,53,11.684488652398697,75.07912251594347,0.9243348132745982,469,1.4607329842931938,8.685185185185185,24.742341574651256,85.36819047893869,Gujarat,988000,19760.0,18550,6.490026000931152,Very High (>$5),0.3913007740887454,Low,-0.05613864607011425
City-1422,27.08165350963799,-15.304467083867353,6.4098612465325,19.562658922253444,6.463290485502379,246,175,76.90914922414517,58,11.558038720644674,78.42935089026363,0.9734592592812904,421,1.3977272727272727,7.135593220338983,27.608522130325888,86.5292759591237,Gujarat,972500,19450.0,20300,5.8375011369711345,Very High (>$5),0.7715440760430413,Very High,-0.04879308285914039
City-1423,23.17703070221222,-15.270570469121507,6.342224951357653,21.564009815817897,5.903813415510067,250,178,76.81565722879247,54,11.051427097108274,78.48110882303783,0.9523658214475116,428,1.3966480446927374,7.781818181818182,20.623592885755883,76.3925476561362,Maharashtra,949000,18980.0,18900,6.118399268421692,Very High (>$5),0.6034546646731958,High,-0.05214725624148575
